0.2655086631421,0.03549952548928559,0.0647124934475869,0.21336392755620182,0.2106027458794415,0.2010282955598086,0.41530902148224413,0.006802959134802222,0.593030882300809,0.9415578739717603
0.37212389963679016,0.355703649809584,0.6766124018467963,0.9693570351228118,0.11478637857362628,0.11391704506240785,0.14097137516364455,0.6706518507562578,0.5528832215350121,0.33027724153362215
0.5728533633518964,0.24887294345535338,0.735371692571789,0.7277707108296454,0.1453640665858984,0.27174551971256733,0.45750425569713116,0.24194316170178354,0.5967040408868343,0.3116669550072402
0.9082077899947762,0.879180375020951,0.1112996672745794,0.34396352735348046,0.3099321979098022,0.7852543501649052,0.80301299598068,0.9993172043468803,0.39263068162836134,0.8842234134208411
0.2016819310374558,0.31797888060100377,0.04665461787953973,0.14401176758110523,0.15024205832742155,0.6379808019846678,0.32111279596574605,0.9501459773164243,0.2603759241756052,0.006299322471022606
0.8983896849676967,0.32112050452269614,0.13091031229123473,0.13855751976370811,0.5266817316878587,0.4695507490541786,0.8681336678564548,0.11740423110313714,0.7398833250626922,0.6954066425096244
0.9446752686053514,0.8478879465255886,0.8809563652612269,0.8459461035672575,0.11789798340760171,0.8265272183343768,0.2469015575479716,0.2699638067279011,0.026506894500926137,0.8401405327022076
0.6607977924868464,0.38127038395032287,0.8397254894953221,0.5714111723937094,0.4772928520105779,0.49320824770256877,0.8214999008923769,0.5657252159435302,0.8408387387171388,0.818389113759622
0.6291140438988805,0.27512432215735316,0.8681427200790495,0.5704854419454932,0.30838281754404306,0.7751603135839105,0.2145301380660385,0.3059355141595006,0.8505268523003906,0.5904186174739152
0.061786270467564464,0.9179435027763247,0.033382926136255264,0.4856979053001851,0.3052290673367679,0.703746922314167,0.5700666126795113,0.5662378973793238,0.13568509137257934,0.17524483939632773
0.20597457489930093,0.876944936113432,0.1079069955740124,0.1512763302307576,0.2997955165337771,0.09005592740140855,0.36731851706281304,0.8414947274141014,0.3883775770664215,0.8303733326029032
